locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url,city_district,full_address,floor,year_built,building_type,price_per_sqm_detailed,description_text,has_basement,has_parking,kitchen_type,window_type,ownership_type,equipment,latitude,longitude
Kraków Dębniki,ul. Leona Petrażyckiego,2,34,469000,13794,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-leona-petrazyckiego-2-pokojowe-l9e3l6,https://s2.adresowa.pl/oi/42/48/378234_b11b_cover-2-pokojowe-mieszkanie-krakow-debniki-ul-leona-petrazyckiego.jpg,Kraków Dębniki,ul. Leona Petrażyckiego,3,2012,,13 794,"Sprzedam moje słoneczne mieszkanie w zielonej okolicy. Dwupokojowe, 34 m, dwa francuskie balkony. Trzecie piętro, ekspozycja południowa i wschodnia. Sufity 2,70. Co znajdziesz w środku: - dębową deskę i naturalny kamień, trochę cementu i trochę cegły, - łamane drzwi Porta, które zaoszczędzą Ci miejsce i zrobią wrażenie na gościach ;), - we wszystkich oknach spuszczane moskitiery. W kuchni sprzęty Ikea, meble z drewnianymi frontami i kamienny blat. W weekendy możesz cieszyć się kawką z wbudowanego ekspresu kolbowego. W łazience prysznic i pralko-suszarka Electrolux (uwierz mi - ta suszarka czasem się przydaje). W większym pokoju szafa na wymiar, a w mniejszym zabudowana wnęka pod skosem. Słowem - zmieścisz się ze wszystkim. Co znajdziesz na zewnątrz: - za oknami zielone pola, sarenki i bociany, - okolica spokojna, z niską zabudową, idealna na odpoczynek po pracy, - w pobliżu Lewiatan, Żabka i Biedronka, przedszkola, żłobki i szkoła, - jest też przystanek kolejki, jeśli chcesz się dostać do centrum w 23 minuty. Dla kogo: - dla tych, którzy pracują na południu Krakowa i w centrum, - dla tych, którzy mają samochody i dla tych, którzy korzystają z komunikacji miejskiej (3 linie autobusowe + 1 nocna, a do przystanku 3 min drogi), - dla tych, którzy lubią przez cały dzień słuchać śpiewu ptaków, a pod wieczór popiskiwań myszołowów. Samochodów i szumu obwodnicy tu nie usłyszysz, za to co jakiś czas odezwie się kogut. Domowe zwierzaki też się tu odnajdą. Wspólnota, która interesuje się sprawami mieszkańców i posesji, a jeśli jesteś społecznikiem, można udzielać się w Zarządzie. Czynsz ok. 300 zł, w tym śmieci, zaliczka na wodę i fundusz remontowy. Ogrzewanie gazowe z pieca dwufunkcyjnego, więc to Ty decydujesz jak bardzo i kiedy grzejesz. Przyjdź, zobacz i poczuj się jak w domu. Biura i agentów pośrednictwa zapraszam tylko z zainteresowanym klientem.",,,osobna,,własność,Wyposażenie: pralka,49.981998443603516,19.881000518798828
Kraków Prądnik Czerwony,ul. Strzelców,4,68,830000,12206,Bez pośredników,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-krakow-pradnik-czerwony-ul-strzelcow-4-pokojowe-m6z4q4,https://s2.adresowa.pl/oi/74/1c/377f2c_af97_cover-4-pokojowe-mieszkanie-krakow-pradnik-czerwony-ul-strzelcow.jpg,Kraków Prądnik Czerwony,ul. Strzelców,parter,2025,blok,12 206,"Dzień dobry, mam do sprzedania 4-pokojowe mieszkanie na parterze budynku przy ul. Strzelców. Mieszkanie jest łatwo dostępne, nie trzeba pokonywać żadnych schodów, do garażu i komórki lokatorskiej można zjechać windą. Składa się ono z trzech sypialni (dwóch mniejszych i jednej większej, każda z przeszklonymi drzwiami na 7-metrowy mini-ogródek) oraz przestronnego salonu z aneksem kuchennym (z potrójnymi przeszklonymi drzwiami na duży, 30-metrowy ogródek znajdującym się od południowej strony, co czyni salon bardzo dobrze rozświetlonym), do tego z łazienki i dodatkowo oddzielnej toalety. Mieszkanie zostało przygotowane do podłączenia klimatyzacji. Mieszkanie znajduje się na parterze budynku B. Budowa została zakończona, budynek został oddany do użytku. Zapraszam w każdej chwili do oglądania (po uprzednim umówieniu wizyty). Ekspozycja mieszkania jest północno-południowa. Mieszkanie jest dogodnie odcięte od ulicy Reduta parterowym budynkiem przeznaczonym na lokale usługowe, przez co ogródek znajduje się w miejscu zacisznym. Razem z mieszkaniem sprzedaję również komórkę lokatorską (o powierzchni 2,5m kwadratowego, wysoka na ponad 4m, co daje możliwość zainstalowania bardzo wysokich regałów) w cenie 16 000zł oraz miejsce postojowe (o wysokości ponad 200cm - jedyne tak wysokie miejsce w całym garażu z racji sprzyjającego ułożenia instalacji podsufitowych) w garażu podziemnym w cenie 50 000zł. Mieszkanie kupiłem w lipcu 2024 roku. Sprzedaję je ponieważ zostałem zmuszony zmienić plany odnośnie miejsca zamieszkania.",tak,tak,aneks,plastikowe,własność,,50.093286,19.97552
Kraków,ul. Anny Libera,3,65,1387825,21500,Oferta biura nieruchomości,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-krakow-ul-anny-libera-3-pokojowe-r2t7a5,https://s2.adresowa.pl/oi/23/60/39a7ae_c9c1_cover-3-pokojowe-mieszkanie-krakow-ul-anny-libera.jpg,Kraków,ul. Anny Libera,2 / winda,2025,blok,21 500,"Na sprzedaż wyjątkowe mieszkanie 3 pokojowe w budynku zaprojektowanym z dbałością o każdy detal, położony w atrakcyjnej lokalizacji. To idealna propozycja dla osób ceniących komfort, prywatność i wysoki standard życia. Najważniejsze atuty: 3 pokoje: salon z aneksem + 2 sypialnie ostatnie piętro balkon o metrażu 39,83 m2 budynek ogrodzony hala garażowa z podgrzewanym wjazdem punkt ładowania samochodów elektrycznych Opis nieruchomości: Mieszkanie o powierzchni 64,55 m2 składa się z: Salon z aneksem kuchennym 2 pokoi łazienki przedpokój przestronnego balkonu Lokalizacja: Inwestycja Apartamenty Libera powstaje przy ul. Anny Libera w spokojnej i kameralnej części Krakowa — w dzielnicy Prokocim‑Podgórze. To cicha, ślepa boczna uliczka, oddalona o około 350 m od głównych arterii: ul. Wielickiej i Bieżanowskiej, z szybkim dojazdem do miasta i obwodnicy Krakowa. Inwestycja jest oddalona od ulicy, otoczona drzewami, które zapewniają prywatność i ciszę. Bezpośredni dostęp do wielu linii komunikacji miejskiej (tramwaj, autobus, pociąg podmiejski z Płaszowa) Doskonały dojazd do centrum i tras krajowych Ścieżki rowerowe oraz infrastruktura piesza w bliskim zasięgu Dodatkowe informacje: Tylko 8 mieszkań w budynku (kameralna willa miejska) Hala garażowa/ wjazd podgrzewany Ogrzewanie podłogowe w apartamencie Punkt ładowania pojazdów elektrycznych Budynek ogrodzony / wjazd oświetlony Innowacyjna kotłownia hybrydowa: gazowa z pompą ciepła Zapraszam do kontaktu w celu uzyskania szczegółowych informacji oraz umówienia się na prezentację.",,tak,,,własność,,50.024124,19.984958
Kraków Dębniki,ul. Twardowskiego,2,73,999000,13685,Oferta biura nieruchomości,ponad miesiąc temu,21,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-twardowskiego-2-pokojowe-t3h5d4,https://s2.adresowa.pl/oi/60/72/39a750_c627_cover-2-pokojowe-mieszkanie-krakow-debniki-ul-twardowskiego.jpg,Kraków Dębniki,ul. Twardowskiego,2,2000,blok,13 685,"| Jeśli szukają Państwo sposoby na zainwestowanie pieniędzy, to polecam mieszkanie na ulicy Twardowskiego. Drugie piętro. Osiedle Podwawelskie znajduje się tuż koło Wisły, hotelu Forum i bardzo blisko Wawelu. Po wyjściu z mieszkania i pięciominutowym spacerze jest się na wałach wiślanych podziwiając cudowną krakowską architekturę i zabytki. To idealne miejsce dla każdego kto lubi spacery, zwiedzanie, dobrą kuchnię i rozrywkę. Mieszkanie znajduje się w budynku z 2000 roku. Budynek jest oczywiście ocieplony i w dobrym stanie oraz wyposażony w domofon. Minutę od budynku znajdują się przystanki autobusowe i tramwajowe. Z okien mieszkania rozciąga się widok na zieleń oraz osiedle. Znajduje się na drugim piętrze i ma metraż 73,42 m2 . Układ mieszkania jest inny niż zazwyczaj spotyka się w blokach, co przykuwa uwagę. Do ogłoszenia dodałam rzut z wymiarami pomieszczeń także zachęcam do zapoznania się z nim. Mieszkanie ma jest bardzo jasne, ma duże połacie okien wychodzące na trzy strony świata i balkon. Składa się z salonu, kuchni, przedpokoju, sypialni, łazienki i toalety. Kuchnia i łazienka wymagają odświeżenia z racji czego cena jest do negocjacji. Ogrzewanie z sieci miejskiej. Mieszkanie urzeka swoim klimatem - zapraszam serdecznie do oglądania. Cena: 999 000 złotych. Katarzyna Hołda [numer] ::DODATKOWE INFORMACJE | Rodzaj budynku: nowe budownictwo | Głośność: ciche | Widok: na osiedle | Gaz: jest | Woda: ciepła - terma | Dojazd: asfalt | Dojazd - opis: droga wewnętrzna | Otoczenie: osiedle | Ogrzewanie: C.O. miejskie | Telewizja kablowa: TAK | Komunikacja publ.: autobus miejski, tramwaj | Winda: NIE | Rozkład: trzystronne rozkładowe | Usytuowanie: szczytowe | Opłaty w czynszu: wywóz śmieci, wywóz nieczystości, woda, sprzątanie, fundusz remontowy, Części wspólne, CO, administracja | Opłaty wg liczników: prąd, gaz | Rodzaj mieszkania: jednopoziomowe | Piwnica [m2]: 7,3700 | Piwnica: TAK | Stan lokalu: do odświeżenia | Okna: PCV | Instalacje: dobre | Balkon: średni | Liczba balkonów: 1 | Powierzchnia użytkowa [m2]: 73,4200 | Rok budowy: 2000 | Liczba pokoi: 2 | Liczba sypialni: 1 | Podłogi pokoi: parkiet | Ściany pokoi: malowane | Wystawa okien - pokoje : Zach, Pd, Pn | Typ kuchni: jasna z oknem | Rodzaj kuchni: oddzielna | Podłoga kuchni: płytki | Wystawa okien - kuchnia: Zach | Typ łazienki: osobno z wc | Liczba łazienek: 1 | Glazura łazienki: starszego typu | Podłoga łazienki: płytki | Wyposażenie łazienki: WC, lustro, kabina prysznicowa | Ściany łazienki: glazura | Liczba WC: 1 | Glazura WC: glazura | Podłoga WC: płytki | Ściany WC: glazura | Liczba przedpokoi: 1 | ::LINK DO STRONY | [www]/offer/BS1-MS-311790 ::KONTAKT DO AGENTA | Katarzyna Hołda | [numer] | [email] ::DANE BIURA | Oddział BS1, Kapelanka | Kapelanka 1A/1 | 30-347 Kraków | [numer] |",tak,,,plastikowe,,,50.044314,19.923319
Kraków Śródmieście,ul. Edmunda Biernackiego,2,84,1300000,15458,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-krakow-srodmiescie-ul-edmunda-biernackiego-2-pokojowe-v7i1c0,https://s2.adresowa.pl/oi/66/20/3773c8_e5fe_cover-2-pokojowe-mieszkanie-krakow-srodmiescie-ul-edmunda-biernackiego.jpg,Kraków Śródmieście,ul. Edmunda Biernackiego,4,1936,,15 458,"Mieszkanie na poddaszu przedwojennej kamienicy w Centrum. W skład mieszkania wchodzi: - przedpokój, - łazienka, - kuchnia - jadalnia, - pokój - sypialnia, - garderoba, - toaleta.",,,,,własność,,50.073002,19.924
Kraków Dębniki,ul. dr. Jana Piltza,3,77,1190000,15549,Bez pośredników,ponad miesiąc temu,16,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-dr-jana-piltza-3-pokojowe-h1m6g6,https://s2.adresowa.pl/oi/1e/51/376e7e_c95d_cover-3-pokojowe-mieszkanie-krakow-debniki-ul-dr-jana-piltza.jpg,Kraków Dębniki,ul. dr. Jana Piltza,3 / winda,2013,blok,15 549,"Witam, Sprzedam mieszkanie własnościowe w bloku z 2013 roku przy ulicy Piltza. Mieszkanie jest po remoncie, w pełni wyposażone, lecz daje dużą swobodę własnej aranżacji. Mieszkanie składa się z: - salonu z aneksem kuchennym, - dwóch sypialni, - łazienki, - WC, - garderoby. Mieszkanie posiada stolarkę okienną oraz drzwi wewnętrzne drewniane. Blok znajduje się na terenie zamkniętym z ochroną oraz własnym placem zabaw i boiskiem. W okolicy znajdują się liczne sklepy, Atut, restauracje, siłownie, przedszkola, przychodnie, orliki oraz wybiegi dla psów. Osiedle jest doskonale skomunikowane z pozostałą częścią miasta oraz obwodnicą. Osoby chętne do obejrzenia lub poznania szczegółów zapraszam do kontaktu. Pośrednikom z góry dziękuję za niekontaktowanie się!!!",,tak,aneks,,własność,,50.01100158691406,19.889999389648438
Kraków Krowodrza,ul. Juliusza Lea,4,61,1300000,21311,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-juliusza-lea-4-pokojowe-z7a4r7,https://s2.adresowa.pl/oi/3a/6a/376e00_c395_cover-4-pokojowe-mieszkanie-krakow-krowodrza-ul-juliusza-lea.jpg,Kraków Krowodrza,ul. Juliusza Lea,5,,blok,21 311,"Oferuję na sprzedaż przestronne 4-pokojowe mieszkanie o pow. 61,10 m² na 5 piętrze w Krakowie, ul. Juliusza Lea, Krowodrza (sprzedaż bezpośrednia). Mieszkanie po odświeżeniu, gotowe do zamieszkania lub pod wynajem. Mieszkanie składa się z 4 jasnych pokoi, 2 balkonów, kuchni, łazienki z osobnym WC. Dodatkowym atutem jest piwnica, zapewniająca dodatkową przestrzeń do przechowywania. Ogrzewanie w mieszkaniu jest centralne, natomiast ciepła woda miejska. Lokalizacja zapewnia świetny dostęp do komunikacji miejskiej oraz pełnej infrastruktury. W najbliższej okolicy znajdują się przystanki tramwajowe i autobusowe, co zapewnia szybkie połączenie z centrum miasta i innymi dzielnicami Krakowa. W pobliżu znajdują się liczne sklepy, szkoły, restauracje, punkty usługowe, przychodnie, place zabaw, parki, plac targowy, kawiarnie, cukiernie. Opis mieszkania: • 4 pokoje • 2 balkony • przedpokój • łazienka z wanną i osobne WC • kuchnia Dodatki: • piwnica 4,10 m² w cenie Lokalizacja: • szybki dojazd do centrum komunikacją miejską • blisko uczelnie • w sąsiedztwie sklepy, restauracje, parki Cena: 1 300 000 zł Kontakt: tel.",tak,,,,,,50.07099914550781,19.916000366210938
Kraków,ul. Gołaśka,3,52,640000,12308,Oferta biura nieruchomości,ponad miesiąc temu,26,https://adresowo.pl/o/mieszkanie-krakow-ul-golaska-3-pokojowe-m7d8z9,https://s2.adresowa.pl/oi/79/2f/39a71c_cd17_cover-3-pokojowe-mieszkanie-krakow-ul-golaska.jpg,Kraków,ul. Gołaśka,4,1980,blok,12 308,"| MIESZKANIE / 52 M2 / 3 POKOJE / OSOBNA KUCHNIA / DO REMONTU / 4 PIĘTRO / BALKON / KURDWANÓW ❗ UWAGA ❗ UWAGA ❗ UWAGA ❗ ❗ Cena promocyjna - po nowym roku wzrośnie ❗ KTO MOŻE ZAMIESZKAĆ ❓ Mieszkanie jest idealne dla pary, rodziny z dziećmi 2+2, osób poszukujących mieszkania inwestycyjnego na najem JAKIE JEST TO MIESZKANIE ❓ ✅ POKÓJ NR 1 [ ok. 18,6 M2 ] południe ✅ ✅ POKÓJ NR 2 [ ok. 10 M2 ] południe ✅ ✅ POKÓJ NR 3 [ ok. 7,9 M2 ] północ ✅ ✅ KUCHNIA [ ok. 6,4 M2 ] północ ✅ ✅ ŁAZIENKA [ ok. 3 M2 ] ✅ Wanna Zlew WC Pralka Szafka z lustrem Lustro ✅ PRZEDPOKÓJ [ ok. 4,4 M2 ] ✅ ✅ PIWNICA [ ok. 5 M2 ] ✅ ❗UWAGA ❗UWAGA❗ Dodatkowo nieruchomości jest przypisana ❗duża piwnica❗gdzie można przetrzymywać rzadziej używane rzeczy, które nie koniecznie chcielibyśmy przetrzymywać w mieszkaniu. Razem [ ok.52 + piwnica M2 ] ✅ Wózkownia / Rowerownia ✅ W budynku można swobodnie przechowywać na wspólnej przestrzeni rower / wózek GDZIE MOŻESZ ZAMIESZKAĆ ❓ Blok jest położony w bardzo kameralnym osiedlu , otoczony zielenią , domkami jednorodzinnymi niskimi blokami . Okolica bardzo cicha i spokojna Lewiatan 6 min Biedronka 6 min Lidl 10 min Plac zabaw 1 min Apteka 5 min Szkoła podstawowa 7 min Przedszkole 10 min Pętla tramwajowo / autobusowa - Kurdwanów P+R DODATKOWE INFORMACJE ❓ ✔ Widok z okien na spokojne osiedle ✔ Na osiedlu jest dużo miejsc parkingowych ✔ Mieszkanie ma wspaniałe rozmieszczenie pokoi na dwie strony (północ / południe) świata. ✔ Salon w pełni nadaje się na osobną sypialnię ✔ W bloku, oprócz piwnicy jest dla mieszkańców wózkownia / rowerownia ✔ Ustawne mieszkanie do remontu pozwala urządzić je pod siebie ✔ Ogrzewanie i woda jest miejska, natomiast gaz może być ale nie musi do gotowania - to sprawia, że rachunki są stosunkowo niskie CZY JEST KOMUNIKACJA MIEJSKA ❓ Komunikacja miejska jest bardzo dobrze rozwinięta, ponieważ mieszkanie jest blisko pętli tramwajowo-autobusowej Kurdwanów P+R Przystanek Kurdwanów P+R - 9 min do przystanku 10 Kurdwanów P+R - Pleszów 11 Mały Płaszów - Czerwone Maki P+R 24 Bronowice Małe - Kurdwanów P+R 50 Górka Narodowa P+R - Borek Fałęcki 133 Łagiewniki - Nowy Bieżanów 135 Golkowice Pętla - Łagiewniki 155 Podgórze SKA - Swoszowice SKA 174 Os. Kurdwanów - Kombinat 179 Os. Kurdwanów - Dworzec Główny Zachód 204 Borek Fałęcki - Wieliczka Miasto 224 Centrum JP II - Wieliczka Miasto Oprócz tego z pod mieszkania jest przystanek z którego odjeżdżają tramwaje / autobusy dowożące do pętli. PODSUMOWANIE Mieszkanie 52 m2 na Kurdwanowie z 3 samodzielnymi nieprzechodnimi pokojami , które są ciche . Dodatkowo w cenie jest piwnica oraz balkon. W mieszkaniu kuchnia jest osobno . Rozmieszczenie idealnie nadaje się na rodzinę z dziećmi lub mieszkanie inwestycyjne na wynajem . Okolica cicha i spokojna z bardzo dobrze rozwiniętą komunikacją miejską , ponieważ w pobliżu 10 min jest pętla autobusowo - tramwajowa. ZAPRASZAM NA PREZENTACJĘ MIESZKANIA I !!! OBEJRZENIA VIDEO !!! Prezentacja bezpłatna Biuro pobiera jednorazową prowizję w momencie zakupu Korzystając z usług biura kupujący może liczyć na gwarancję zwrotu zadatku (szczegóły ustalane indywidualnie) Kontakt do agenta Marzena Wróbel [numer] ::DODATKOWE INFORMACJE | Rodzaj budynku: blok | Parking strzeżony (odległość w metrach) [m]: 350 | Dozór budynku: brak | Głośność: idealnie ciche | Widok: na podwórko | Gaz: jest | Woda: tak - miejska | Dojazd: asfalt | Otoczenie: zabudowa jednorodzinna | Ogrzewanie: miejskie | Odległość do komunikacji publicznej [m]: 250 | Odl. do sklepu [m]: 350 | Odl. do szkoły [m]: 500 | Odl. do przedszkola [m]: 750 | Odległość od plaży: 615000 | Winda: NIE | Rozkład: dwustronne | Usytuowanie: dwustronne | Opłaty wg liczników: woda, prąd, gaz | Rodzaj mieszkania: jednopoziomowe | Stan lokalu: do remontu | Okna: aluminiowe | Instalacje: ELEKTRYCZNA, WODNA, GAZOWA | Powierzchnia użytkowa [m2]: 52 | Rok budowy: 1980 | Liczba pokoi: 3 | Wysokość pomieszczeń [m]: 2,5200 | Liczba sypialni: 3 | Powierzchnia pokoi [m2]: 36,6 | Podłogi pokoi: inne | Ściany pokoi: malowane | Wystawa okien - pokoje : Pn-Zach, Pd-Wsch | Typ kuchni: jasna z oknem | Rodzaj kuchni: kuchnia jasna, osobno | Powierzchnia kuchni [m2]: 6 | Podłoga kuchni: inne | Wystawa okien - kuchnia: Pn-Zach | Typ łazienki: do remontu | Liczba łazienek: 1 | Powierzchnia łazienki [m2]: 3,5 | Podłoga łazienki: inne | Wyposażenie łazienki: WC, wanna, umywalka, pralka | Ściany łazienki: inne | Liczba przedpokoi: 1 | Powierzchnia przedpokoi [m2]: 4,5 | ::LINK DO STRONY | [www]/offer/BS5-MS-312106 Zobacz Wirtualny Spacer: [www]/show/?m=4afzm1o8jtj ::KONTAKT DO AGENTA | Marzena Wróbel | [numer] | [numer] | [email] ::DANE BIURA | Oddział BS5, Nowa Huta | Bracia Sadurscy Dariusz Sadurski | Os. Kazimierzowskie 36 | 31-844 Kraków | [numer] |",,,,,własność,Wyposażenie: pralka,50.013786,19.956559
Kraków Ruczaj,ul. Kobierzyńska,3,64,795000,12422,Oferta biura nieruchomości,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-krakow-ruczaj-ul-kobierzynska-3-pokojowe-i8l6x4,https://s2.adresowa.pl/oi/2e/48/39a5de_b65e_cover-3-pokojowe-mieszkanie-krakow-ruczaj-ul-kobierzynska.jpg,Kraków Ruczaj,ul. Kobierzyńska,3,1992,blok,12 422,"Biuro Nieruchomości Smart Estate ma przyjemność zaprezentować przestronne 3- pokojowe mieszkanie przy ul. Kobierzyńskiej dzielnica Ruczaj. Nieruchomość znajduje się na III piętrze niskiego bloku. Mieszkanie 64 m2 składa się z: - jasnej kuchni, - salonu z wyjściem na balkon, - 2 sypialni, - łazienki z wanną i osobne WC, - dużego przedpokoju, - widokowego, zabudowanego balkonu typu loggia, - piwnicy ok 3m2. Mieszkanie bardzo jasne, ustawne. Okna nowego typu 3-szybowe. Ogrzewanie oraz ciepła woda z sieci miejskiej MPEC. Przed blokiem ogólnodostępne miejsca parkingowe. Pełna własność z Księgą Wieczystą bez żadnych obciążeń. W bezpośrednim sąsiedztwie przystanek tramwajowo- autobusowy skąd dojechać można w każdą część Krakowa. W pobliżu wiele punktów handlowo- usługowych: liczne puby i restauracje, sklepy tj. lewiatan,Lidl, żabka, apteka i inne. Obok bloku duży plac zabaw przedszkole, szkoły. Mieszkanie bardzo dobre dla rodziny, nieopodal Kampus UJ oraz osób pracujących w pobliskich biurowcach, m.in.: Motorola, Park Life Science, Selvita, Shell. Osiedle w otoczeniu pięknie zadbanej zieleni, w okolicy dużo terenów rekreacyjnych, spacerowych - Skałki Twardowskiego, Zakrzówek. Cena Nieruchomości : 795 000 zł do negocjacji Mieszkanie dostępne od zaraz! Gorąco polecam i zapraszam do kontaktu! Ewelina Dumała SMART ESTATE tel:",tak,,osobna,plastikowe,własność,,50.022694,19.91003
Kraków Stare Miasto,ul. Kątowa,1,26,459000,17492,Bez pośredników,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-ul-katowa-1-pokoj-i9v6h6,https://s2.adresowa.pl/oi/71/66/37625c_c23f_cover-1-pokojowe-mieszkanie-krakow-stare-miasto-ul-katowa.jpg,Kraków Stare Miasto,ul. Kątowa,1,1910,kamienica,17 492,"Atrakcyjnie położona kawalerka w Starym Mieście w Krakowie w kamienicy przy ul. Kątowej 11. Idealna do wynajmu krótkoterminowego lub długoterminowego dla studentów albo młodego małżeństwa. Opis mieszkania: Lokal znajduje się na 1 piętrze budynku. W jego skład wchodzą pokój 12,73 m2, kuchnia 5,73 m2, łazienka 2,53 m2 (razem 20,99 m2) oraz przynależna piwnica 5,25 m2. Powierzchnia łączna lokalu 26,24 m2. Rzuty mieszkania i piwnicy załączono na zdjęciach. Okna lokalu skierowane są na stronę wschodnią. Lokal oferowany jest z wyposażeniem i jest gotowy do użytkowania. Lokal posiada osobną księgę wieczystą i jest mieszkaniem. Doskonała lokalizacja: - Lokal jest położony 5 minut pieszo od Dworca Głównego PKP i PKS, - 7 minut pieszo do tramwaju i Galerii Krakowskiej. - 15 minut pieszo do ścisłego Starego Miasta. - 5 minut pieszo do przystanku autobusowego. - W pobliżu znajduje się szereg krakowskich uczelni w tym: Uniwersytet Ekonomiczny, Politechnika Krakowska, Uniwersytet Rolniczy, ASP, wydziały Uniwersytetu Jagiellońskiego i inne. UE/PK/ASP ok 10 min pieszo. Do UR na 29 listopada 2 przystanki autobusem. Dobre połączenie na AGH (139, 159 ok. 15 min jazdy), - bardzo dobry oraz prosty wjazd i wyjazd z miasta w kierunku Warszawy i obwodnicy Krakowa. Dlatego lokale w kamienicy i sąsiedztwie są chętnie wynajmowane przez turystów odwiedzających Kraków oraz przez studentów. Nieruchomość: - Kamienica jest po generalnym remoncie elewacji i dachu, - W tym roku przewidziano ponowne odnowienie klatki schodowej. Wspólnota podjęła decyzję w tym zakresie i ma już zabezpieczone środki na ten cel, - W budynku centralne ogrzewanie i ciepłą wodę dostarcza MPEC. Ponadto jest gaz, internet (światłowód) i domofon. - Mieszkańcy i najemcy mogą przechowywać rowery w wiacie rowerowej na podwórku. Potencjał inwestycyjny: - Nieruchomość jest położona blisko Dworca Głównego, Galerii Krakowskiej i historycznego centrum miasta, - Bliskość uczelni, biurowców oraz atrakcji turystycznych powoduje naturalne zainteresowanie tą lokalizacją ze strony turystów, studentów i osób pracujących w pobliżu centrum Krakowa, - możliwość wynajmu lokalu na krótki bądź długi termin zapewnia regularny i stabilny dochód, - zakup lokalu to doskonała inwestycja dla osób inwestujących w nieruchomości pod wynajem oraz dla tych którzy poszukują atrakcyjnych nieruchomości jako inwestycje długoterminowe. Lokal oferuje bezpośrednio właściciel. Istnieje możliwość zakupu także 4 innych lokali w tej lokalizacji. Zapraszamy do składania ofert.",tak,,,,własność,Wyposażenie: internet,50.074001,19.947001
Kraków Podgórze,ul. Aleksandry,3,59,810000,13729,Bez pośredników,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-krakow-podgorze-ul-aleksandry-3-pokojowe-u9x3t2,https://s2.adresowa.pl/oi/5f/56/3738dc_2ad6_cover-3-pokojowe-mieszkanie-krakow-podgorze-ul-aleksandry.jpg,Kraków Podgórze,ul. Aleksandry,1 / winda,2016,blok,13 729,"Budynek: Znajduje sie w Krakowie przy ul.Aleksandry (os.Kwartet Bieżanowski) Blok 4 piętrowy z windą wybudowany w 2016roku. Ogrodzony,wejście z domofonem. Budynkiem zarządza wspólnota mieszkaniowa. Mieszkanie: 3 pokojowe mieszkanie z aneksem kuchennym o powierzchni 59m na 1 piętrze. Ogrzewanie i ciepła woda dostarczone są przez sieć miejską. Pokój z aneksem kuchennym : 18,98m Sypialnia 12,36m Sypialnia 12,00m Przedpokój 8,80m Schowek z możliwością przerobienia na wc 1,98m Łazienka 4,94m Balkon 4,94m Miejsce postojowe: Dodatkowo płatne 60 000zł Komórka lokatorska: Dodatkowo płatna 25 000zł Okolica: Dobra lokalizacja Bardzo dobre połączenie komunikacji miejskiej do centrum W bliskiej odległości znajdują sie sklepy, szkoła i przedszkole.",,tak,aneks,drewniane,własność,"Wyposażenie: internet, kuchenka, lodówka, mikrofalówka, piekarnik, pralka, zmywarka",50.012001037597656,20.01799964904785
